"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-46A10.5",1.58862923463024e-11,1.02611011363501,0.101,0.033,4.24751798463088e-07
"CTC-425F1.4",3.25042762498818e-11,1.2492599238659,0.093,0.029,8.69066834093091e-07
"AC003090.1",4.24736949895202e-11,-1.00409974091591,0.115,0.193,1.1356191829348e-06
"AF127936.9",7.67488989309554e-11,0.974526617224367,0.115,0.045,2.05203531071695e-06
"LINC01004",9.34577899237679e-11,0.601410145923095,0.307,0.196,2.49878092919178e-06
"RP11-701P16.2",1.16187904828549e-10,0.835846984901506,0.106,0.038,3.1065160114009e-06
"RP11-630C16.2",1.61398523351484e-10,-0.603966469938753,0.148,0.238,4.31531231884864e-06
"RFX3-AS1",2.88329412261124e-10,-0.972202697574784,0.121,0.196,7.70906349562567e-06
"RP11-211G3.3",4.50812241085e-10,2.40826876429613,0.05,0.007,1.20533668898896e-05
"MIR219A2",6.29019876412786e-10,-2.12659523672306,0.009,0.038,1.68181044356487e-05
"RP11-692D12.1",1.00439691551306e-09,-1.12611157636265,0.071,0.132,2.68545603300728e-05
"KCNMB2-AS1",1.12057184300553e-09,-0.97017000929542,0.105,0.175,2.9960729366439e-05
"RP11-83C7.1",1.63389205690218e-09,-3.70800280520436,0.002,0.022,4.36853719253936e-05
"RP11-32B5.7",2.66398755818232e-09,2.26051604317298,0.044,0.005,7.12270353431208e-05
"LINC01376",3.85758049650349e-09,-1.19191051617699,0.046,0.097,0.000103140129735014
"RP11-6I2.3",3.8630121593372e-09,0.732106660422051,0.126,0.058,0.000103285356104199
"AC015691.13",6.62072183008171e-09,0.702128794847487,0.148,0.076,0.000177018239570895
"LINC01146",9.61338642157967e-09,0.706620640427724,0.178,0.1,0.000257033112753775
"GK-AS1",1.72651809886712e-08,2.18506830658414,0.042,0.006,0.000461619144094102
"CTBP1-AS",2.25976670546203e-08,1.17770708737523,0.078,0.028,0.000604193824039383
"RP11-707A18.1",2.27957543253739e-08,0.286135456170175,0.745,0.634,0.000609490083397523
"RP11-973N13.4",2.38825736714492e-08,1.09348948976025,0.068,0.022,0.000638548372253537
"RP11-1143G9.4",2.55820047163395e-08,3.8455701482538,0.034,0.003,0.000683986060100768
"AP000797.3",3.66999307007038e-08,1.54588631084828,0.047,0.01,0.000981246047144717
"AC009505.2",3.78574172286457e-08,0.862815035692904,0.105,0.047,0.0010121937644423
"AC002117.1",4.04598035754052e-08,-1.08970194901854,0.08,0.136,0.00108177376819561
"SLC8A1-AS1",6.31104311625693e-08,0.528985463285133,0.189,0.111,0.00168738359799362
