"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8","RNA.g9","RNA.g10","RNA.g11","RNA.g12"
"CTD-2005H7.2",0.00467536597040756,0.0113427154711842,0.186568845242167,0.0625156920714391,0.00673680957106745,0.29990882142875,0.0577409632994411,0.0210502380195647,0.0547335490763449,0.185697199438072,0.0439541461497116,0.0214931737680113,0
"RP11-736K20.5",0.0182120139101378,0.0185703709269319,0.1774293183067,0.129840584383629,0.00297670551348251,0.0745577665249925,0.432799020051105,0.149745220535194,0.279111102277189,0.0264095440577206,0.161635933097247,0.0867990904859129,0
"RP11-736K20.6",0.00298128908498269,0.00918161792462093,0.0543552060983149,0.0305526050005309,0.00879008743961074,0.00703043327867811,0.0194418150640088,0.0161719274405343,0.0125643022821902,0.0768625667761721,0.0585223289330797,0,0.025800792084317
"GRM5-AS1",0,0.00018030639465644,0.00170159091062544,0.0187450238318222,0.00116241467004511,0.0298186558092745,0,0.00158154101244246,0.0326018069507262,0,0.0131102719378208,0,0
"RP11-643G5.6",0.00170820651458782,0.0004122405572621,0.000447659054269215,0.00286323327957579,0,0.000976288300278164,0,0,0.001914910150201,0.00305758970203788,0.00111559717526333,0,0.0212599948550812
"RP11-680H20.2",0.00258892042763376,0.00184917191527917,0.00414804271585175,0.0205553497195233,0.0321506422143201,0.00763733516468651,0.0132744204308203,0.0122902818045806,0.00430503983108335,0.00266639860472694,0.00502068195113358,0,0.0456908919775932
"RP11-867G2.8",0.026197111632477,0.026723583658576,0.0679602263392068,0.562121924402702,0.0290729030880565,0.0301556526512343,0.00758311037510908,0.0831381105539138,0.0111516860165553,0.631596763301193,2.53604172636772,0.0436633476446507,0.0109340882227842
"RP11-856F16.2",0.00105337522257515,0.000796759457847167,0.0030174473192518,0.00626573523842059,0.0269109397122982,0.000370041773275702,0.0111892421170047,0.00784577356163334,0.000558218412443582,0,0.00247629508306551,0,0
"RP11-712B9.2",0.106363651039222,0.141053509909723,0.114121820801855,0.175689435656631,0.129078292923061,0.0868755814911093,0.47445426639025,0.417696937301172,0.0942719332027509,0.112267507545039,0.0829239197055183,0.171748423164446,0.317214160152926
"RP11-338H14.1",0.0210718096042488,0.0246465122007139,0.0311005925043205,0.0188586964885954,0.00675223040774531,0.00814560443225554,0.00845095003533356,0.00780651750920586,0.00643347297090321,0.0156121480656897,0.0174906018655974,0.0201638921151116,0
"JRKL-AS1",0.000863183501653273,0.00122925160162245,0.000226399688908715,0.00145278741527096,0.00161448049453647,0.000420422299064207,0,0,0.000269153798490849,0.00814338523093982,0.00297423154782326,0,0
"RP11-49K4.2",0.00134528285468412,0.000973946171095772,0.0028311273135746,0.00276681464812174,0.000436743244062432,0.00323978351970969,0,0,0.00141130890291761,0,0,0,0
"RP11-360K13.1",0.00378114632196728,0.00320053656967092,0.00965360828483296,0.0132230255300199,0.00443472567484708,0.0115767051345526,0.00620107474551757,0,0.00674441212314877,0.029582464438967,0.00598580565967943,0,0
"RP11-379J13.2",0.000627049138702905,0.00197065227094952,0.00136266614740007,0.00110755733970846,0,0.000447050810275123,0.00117240523858798,0,0.00143892883834987,0.00332589330999887,0.000479994846775325,0,0
"CTD-2383M3.1",0,0,0.00246940307270354,0,0,0,0,0,0,0,0,0,0
"RP11-732A21.2",0.00015512432097431,0.000771561989544024,0.00228551669236315,0.00479960788604306,0,0.00104384868471644,0,0.00141308981839111,0.000864640151899982,0.0457391547887452,0.00321476527761218,0,0
"RP11-732A21.3",0,0,0.00585870739560935,0,0,0,0,0.00363694951586747,0,0.0182279822648504,0,0,0
"RP11-315O6.1",0.0349367277032966,0.0186632539439854,0.04009902552204,0.00121520688531911,0.00774834333217354,0.00675828519638895,0.0036389390528082,0.00383064268990794,0,0.17282811999636,0.00513857978904075,0,0
"RP11-563P16.1",0.0128162657587896,0.00523990640213781,0.0101435204986948,0.102974095644751,0.00996663981937964,0.0034864774119457,0.0090986715073337,0.00987875626806727,0.0039942634937223,0.00615566065741099,0.0225680681412034,0.0569450138945834,0
"RP11-886D15.1",0.00478346731526703,0.00346743938845314,0.00969280125481739,0.0702691387953795,0.00247590742794208,0.108568730417307,0.00238750293895411,0.00105238454552247,0.871460746700935,0,0.026209663840251,0.242017919489136,0
"RP11-94P11.4",0.051771753974078,0.0370603202758642,0.0519334819825645,0.0525129991456881,0.010495330609767,0.0295739312061613,0.0117921934207408,0.0058250337897726,0.0558087863037302,0.0710727896987998,0.0457198285932314,0,0.05477231150109
"RP11-677I18.3",0.00284867981094837,0.00303117765889574,0.00165595536887875,0.00478096459609934,0.00317784502375578,0.00587059940918156,0.00157372197457658,0,0.00465728436492694,0,0.0277266497806521,0,0
"RP11-819C21.1",0.0678966913543888,0.0719068039759121,0.0449694205927437,0.0910693539078069,0.0633881633379933,0.0464044715083757,0.0918194551459891,0.0821382141476818,0.0640598636947712,0.0375861942086684,0.0345448525237011,0.249691291965321,0.0533640093625357
"RP11-144G7.2",0.0169730364514599,0.015632134165905,0.0136072500223336,0.0127241326475006,0.0173053789608925,0.019204161524033,0.029566312968804,0.0113476722497499,0.00993940354119474,0.0334187070982234,0.0124827557699042,0.0209248796819418,0.042512668775295
"RP11-708B6.2",0.0448318563797178,0.0479363465868487,0.0724743713500347,0.0458705260881678,0.0305515526951346,0.0790833538724168,0.0174284957348723,0.0697620569175194,0.135997287155829,0.0480277256373879,0.0389669175280358,0.0428867960132434,0.10573242857649
"RP11-262A12.1",0.0217803647958412,0.0149909628595054,0.0229952023677069,0.00471468263873156,0.00711270724090542,0.0020483760777277,0.00105387315245498,0,0.0263609387986001,0,0,0,0
"RP11-347E10.1",0.0168302380335362,0.00510849639109124,0.0105456069478831,0.00282154662782895,0.00407854294630021,0.00037617585047341,0.00558913931158909,0.00745931440063785,0.075661830700266,0.0147388408589615,0.00243567957567306,0,0.0374792926907883
"RP11-89C3.4",0.0162949627348605,0.00801193084042582,0.00397343731138668,0.00464079667902108,0.0037851274894748,0.0465435769179864,0.00226554549351284,0.000964132069510451,0,0.00209270034728362,0.000629969871690886,0,0
"COLCA1",0.00137027227139729,0.00350607544484648,0.0475249012623685,0.00964196786586892,0.00138427655630753,0.00679891913777307,0.00255474792328071,0.00143688627892865,0,0.273276253322874,0,0,0
"RP11-108O10.2",0.00659979604979461,0.0092588679784998,0.0113167567759412,0.0212899522319075,0.00190769824369576,0.00482857371537453,0.00160216048136591,0.038611897246046,0.00797122122251263,0.00510344419399282,0.0226466558730428,0.0123440331412602,0
"RP11-356J5.12",0.255759678740677,0.242757517337277,0.138872552476861,0.13541857293826,0.170363554545845,0.112753266368798,0.197653026994169,0.151547131634034,0.110959506631527,0.287213377204302,0.12008519363425,0.196496663991252,0.104899972718669
"RP11-65M17.3",0.0264816150967116,0.0233541633498604,0.020327123649044,0.0926413391548506,0.0341321285408289,0.0178471278107162,0.0161814167243585,0.028396986036359,0.0499097959326992,0.0402770445113949,0.0643961027446424,0.247972386461227,0
"RP11-629G13.1",0.0156979278427697,0.01612114220603,0.0103440608335989,0.00224861108202821,0.0010014868890042,0.0101346774451113,0,0,0.00128882802654766,0,0.00200997008626692,0,0
"NCAM1-AS1",0.0030511869701149,0.00493389500814438,0.00365087299815089,0.00354822164344237,0,0.00279051699622334,0,0,0.00357594714756021,0,0,0,0
"RP11-839D17.3",0.0131684276695707,0.0138810124328892,0.014362464764017,0.00516593433429759,0.00995915789715165,0.0105195276792359,0.00315769048317498,0.00650655160228876,0,0.00668574562426108,0.00325923510955363,0.0527607882190782,0
"RP11-667M19.10",0.00127948930993931,0.00208207290493494,0.00260062268294985,0.00132764065038058,0.00312619759885037,0.00209582023572255,0,0.0023153019929425,0.000972106285046254,0,0,0,0
"RP11-64D24.2",0.0530815629488308,0.0435601694081321,0.0772969640152405,0.0218531334306539,0.0693508415636824,0.0587306171648661,0.117528813266085,0.0996567552954635,0.0116083685403838,0.0961036493888429,0.0151698990450624,0.106631341131516,0.0844445716981516
"AP000462.2",0.19245508845602,0.145385117583518,0.14859586507585,0.210807733349357,0.0488131305579579,0.304267977439492,0,0.00415031959536044,0.177667312984289,0.220245983885093,0.0434539447010898,0.523918476219349,0.0371969840685317
"RP11-136I14.5",0.000840707527563269,0.0031330511456123,0.00789494688839348,0.00478901106319985,0.00226633543769738,0.00364554372017436,0,0.000843907707890123,0.0024671025931595,0.00583928307618104,0.000756492597719931,0,0
"AP000797.3",0.00840466646336002,0.00264762301732649,0.399699383948234,0.348722037860769,0.162724165407946,0.13178984871098,0.00799848069890922,0.00713094944595989,0.216705551983381,0.307036980100828,0.10138818533107,0.554477556732069,0
"LINC00900",0.00086381494897957,0.000297966231486986,0.00798901279932804,0.0141823508505835,0.0162269039070827,0.00538139386079557,0,0,0.0124028412336503,0,0.0132731387855396,0.0535526851316325,0
"AP000797.4",0,0,0.00281571567743953,0.015290656282182,0.000369665828375468,0.000925079821701062,0,0,0.00617197427637729,0,0.00350452725057988,0,0
"APOA1-AS",0.0625234122494965,0.0262948788656668,0.0115317948705512,0.020602773799007,0.0110448018833111,0.02277466769131,0.0538302162947613,0.0191940137821998,0.018078016377005,0.0276151961889268,0.00840649190495106,0.0450134139973712,0.0109340882227842
"AP000936.4",0.00315013024894206,0.00189869049318772,0.00198583040071508,0.00677927694552159,0.000860531655388395,0.00213119004247089,0.00219808396551006,0,0.00352614378956518,0.00755116931302221,0.00240312156447636,0,0
"BACE1-AS",0.0419935215789349,0.0297310557665448,0.0486191190384475,0.035933439793955,0.0306714625809618,0.043500421942435,0.0273532283622192,0.0313265076273803,0.0314235391163867,0.0518362894228507,0.0278927400201123,0.0756568586083611,0.0221407442832598
"AP000892.4",0.0869444043717741,0.089175603466348,0.0636115557369257,0.0500662760359193,0.00544376786903631,0.0627668286284266,0.00682494240618245,0.0120227892263064,0.0560721675279307,0.0537199173598823,0.0410988906124862,0.0920684579428475,0
"RP11-728F11.4",0.00023136395716028,0.000347913064306855,0.0040833738007649,0.00481833929301211,0.00363476233998845,0.0098469196914292,0.00166326362928116,0.0206381183888253,0.00131797054151324,0.00308283167954828,0.00143148982733227,0,0
"RP11-770J1.5",0.0042554235594313,0.00302295944694345,0.00262614533581082,0.00572366576587982,0.00301702381861443,0.00126371255407698,0.00522626225182598,0.00192677002246421,0.00129435009710862,0.00221650708185095,0.000987408955957216,0,0.0507426182176148
"RP11-770J1.4",0.00560976035987649,0.00645903110736011,0.00652467118398471,0.0153584673376885,0.00121576713981999,0.00568700538241964,0,0.000974168367077551,0.00531450724471952,0.00255227375688316,0.00678774787129538,0.0625358685454524,0
"RP11-770J1.3",0.0580178218511184,0.0480715266492902,0.0579436085524019,0.0405707565594863,0.0344089582908107,0.0810510138677929,0.0522425122276456,0.0324640579579201,0.0418690200454762,0.0686742700523685,0.0169107036845566,0.0943248919750602,0.0212599948550812
"AP002954.4",0.12242383075678,0.112527555070462,0.111363468354584,0.125054253432232,0.153396358173173,0.0967466385485688,0.129902211515661,0.187820872452842,0.0908233407132487,0.134795970019137,0.0424850838115566,0.124250363436951,0.129420599581257
"RP11-158I9.8",0.0256342224150487,0.0186911986094441,0.0307046291009349,0.00725365725413011,0.0200985761062445,0.00963482111723695,0.0478034588958713,0.0410869050111079,0.00866644406286364,0.0249158995120693,0.00133051651067041,0.0285956122892503,0
"RP11-110I1.12",0.0363512216794771,0.0378370598724744,0.0250796372119059,0.0252313937495634,0.0170878049561289,0.0138243647310604,0.00952332897120815,0.0238364190761867,0.0107219548214278,0.0452120488925661,0.0228535492689532,0,0
"RP11-110I1.11",0.0105938393874195,0.0126073491987064,0.0156368790525822,0.0168242505129303,0.0126750990025446,0.00794284926040189,0.0102981929841767,0.0166569249367703,0.0128313815805382,0.017277600746983,0.00856114519859347,0,0
"RP11-110I1.6",0.000981569081929414,0.00254821714523491,0.00165834382983478,0.000916845071852298,0.00217509025830175,0.00316211312143933,0.00189313696202254,0,0.00434296412901882,0,0,0,0
"RP11-110I1.13",0.0293800820604341,0.026835441852447,0.0206386738894549,0.00779312989296882,0.0217649641608789,0.015608416821731,0.00863342726452007,0.00539542884143707,0.0115245302761129,0.0291309981715337,0.0125408946675492,0,0.0477657999301941
"RP11-334E6.3",0.00115237950559616,0,0.00988527822937297,0.00424505971837498,0.00091449524343589,0.0034727115922885,0.00206950387369735,0.00557247010263005,0.0044240203033747,0.00594509813941291,0.00802805449709437,0,0
"USP2-AS1",0.0182534827903999,0.00761997068384741,0.169295212665015,0.111808188184548,0.00652051105750452,0.0440233731214676,0.00400531321736719,0.0679939377974945,0.0914259078792196,2.78075106859206,0.255865605175405,0.0132730207271492,0
"RP11-196E1.3",0.0195930303855059,0.0115345388217553,0.0306265820201038,0.0188129002860223,0.00817479170549071,0.00978136045056391,0.00780774826114209,0,0.00741111705682832,0.285083833398939,0.0364520259711491,0,0
"CTD-2523D13.1",0.0238025171082618,0.0175362398953235,0.00105229218702515,0.00601580200645789,0.00288403515135812,0.0140814640387644,0.00155842274935019,0.00106162724950852,0.00062248911235418,0.00225245162465957,0.00664808181998001,0.0187131351238061,0
"CTD-2523D13.2",0.0257766671124528,0.00569706745254267,0.000277185363359937,0.00604946716502728,0.00269269021552433,0.00589645972921503,0.000849863605389971,0,0.00301708962686296,0,0.00218695906529626,0,0
"RP11-778O17.4",0.000422117875200557,0.000558896245678946,0.00244386850426282,0.00176991088840556,0.000744275331857485,0,0.000981011925573372,0.00196994572011563,0.000690486804244781,0.0208565680801706,0.000614591282047248,0,0
"RP11-640N11.2",0.027927921288793,0.0272784548357045,0.0447043739582935,0.0237227897152294,0.00412840888348687,0.0778243609893702,0,0.00115182903539847,0.000958157639160899,0.0454781239443047,0.00615458381036684,0,0.0667334000667334
"RP11-716H6.1",0.0507423766271146,0.0427868329469012,0.0168012808375643,0.00486691987785509,0.00497944248836424,0,0.00183344609026789,0.0506773048501683,0,0.00667282043804444,0.00816594602386803,0,0
"RP11-716H6.2",0.034965765996961,0.0287319590426906,0.00672166640852398,0.00762159938134922,0.000885972974634771,0,0.000793259074764826,0.0406128971915881,0.00160335357433608,0.0126050057698757,0.00171044165954973,0,0
"CTD-2216M2.1",0.00236528472569171,0.0242410813192645,0.00372171309191511,0.00162493030763437,0.00163785274229779,0.0029449112310944,0,0,0,0.00252735418619574,0.0167677609510642,0,0
"RP11-677M14.3",0.00567504405773433,0.00422171211202687,0.00445601661172471,0.00674581421498739,0.0124871211196604,0.00929915600536603,0.0594464086420659,0.0340134116743321,0.0155371149464555,0.00519278146722916,0.000628551472960093,0,0.0245782978545604
"RP11-677M14.7",0.139972237062921,0.117951026304824,0.119907807836756,0.0380593452264742,0.036674160016625,0.0522205499723826,0.0340915717823565,0.049228598701669,0.0556689718622226,0.0704182548778389,0.0334186068804324,0.0399711853066429,0.025800792084317
"RP11-664I21.5",0,0,0.000457323573813375,0.000537279283350408,0.00120996182288943,0,0.0276510840677948,0.00137709180244792,0,0,0.000786578763867875,0,0
"STT3A-AS1",0.0396180239698126,0.0335296025088324,0.0673528519839172,0.025234113378322,0.0337960369561979,0.0251554051179377,0.0127927764551264,0.0148256435986896,0.03309648928587,0.0492798297088154,0.0180706873255917,0,0.0786930290150218
"RP11-680F20.9",0.00676130309454194,0.00480658572027992,0.01745431738217,0.0222353667482345,0.00194588080316309,0.00934800648714751,0.00539026269273996,0,0.00646635069737863,0.0856806696638636,0.011680380862505,0,0
"RP11-712L6.5",0.0388516931856319,0.0466842104282951,0.0207257538167735,0.130688452801463,0.0396411269420192,0.0380146556772121,0.0351239012623499,0.0372330169159769,0.163973670918168,0.0286668631262513,0.0623075288717202,0.170102909944252,0
"ST3GAL4-AS1",0.0283291118491253,0.051129573403162,0.0365314751817586,0.0152055064189789,0.00493277210785154,0.0174938757757897,0.00729941256856938,0.0107461166114887,0.0218301774786128,0.0278466581202909,0.0156624269835366,0,0
"KIRREL3-AS1",0.0355951527378841,0.0360384462223138,0.0128396182548534,0.0184144688146009,0.00565059197896856,0.00339336911271742,0.00426331559456558,0,0.00733765861602347,0,0.0138337041693613,0,0
"RP11-115C10.1",0.0472587672742057,0.0290202554736273,0.00112146536715471,0.0165487887455507,0.00286993381505659,0.00101756174230123,0,0,0.00598104852359631,0,0.0120826527730606,0.0160056339831621,0
"RP11-168K9.2",0.00172306779621848,0.00191898735377967,0.0019610127882002,0.00948982549368929,0.00449851916889587,0,0.00338754487788633,0,0,0,0.0495188843075314,0,0
